survey_id,Comments,Subspecies,Age,Sex,Photographer,Location,Colour Morph,Image Usable?,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
4401,Location from website,U.a. americanus,Adult,,Unknow,"{""latitude"":50.64979998358663,""longitude"":-99.99857749755859}",Black,yes,Manitoba,50.64979998,-99.9985775,http://www.blackghostadventures.com/photos/bear_13.jpg,http://www.blackghostadventures.com/index.php?pageid=10,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",22,5585
4402,Location from website,U.a. americanus,Adult,,Unknown,"{""latitude"":56.85728867694212,""longitude"":-101.07680962451172}",Black,yes,Manitoba,56.85728868,-101.0768096,http://i2.wp.com/bearhunt.net/site/wp-content/uploads/2014/02/Mahekun-09-Bear.jpg,http://bearhunt.net/manitobahunting/black-bear-hunting/,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",23,5586
4403,Location from website; brown,U.a. americanus,Adult,,Unknown,"{""latitude"":50.65317400714318,""longitude"":-99.99136771972655}",Non-black,yes,Manitoba,50.65317401,-99.99136772,http://www.blackghostadventures.com/photos/bear_14.jpg,http://www.blackghostadventures.com/index.php?pageid=10,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",24,5587
4404,Dead; Location from website; blonde,U.a. americanus,Adult,,Unknown,"{""latitude"":56.53882535390103,""longitude"":-96.34352699335938}",Non-black,yes,Manitoba,56.53882535,-96.34352699,http://blackbearhuntsmanitoba.com/images/header2.jpg,http://blackbearhuntsmanitoba.com/,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",25,5588
4405,Location from website,U.a. americanus,Adult,,Unknown,"{""latitude"":50.107721068577554,""longitude"":-97.67366164375}",Black,yes,Manitoba,50.10772107,-97.67366164,http://www.gssafaris.com/wp-content/uploads/2014/05/black-bear-hunting-manitoba.jpg,http://www.gssafaris.com/hunting/manitoba-black-bear/,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",26,5589
4406,Cannot find original location in MB,U.a. americanus,Adult,,Chris Murphy,,Black,no,,,,http://i.dailymail.co.uk/i/pix/2012/09/28/article-2210198-153F0172000005DC-337_634x476.jpg,http://www.dailymail.co.uk/news/article-2210198/Black-bear-reclines-sofa-Manitoba-rubbish-dump.html,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",27,5590
4407,Location from website,U.a. americanus,Adult,,Unknown,"{""latitude"":56.55396620454666,""longitude"":-96.24327674921875}",Black,yes,Manitoba,56.5539662,-96.24327675,http://blackbearhuntsmanitoba.com/images/bear6.jpg,http://blackbearhuntsmanitoba.com/,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",28,5591
4408,Location from map on website,U.a. americanus,Adult,,Unknown,"{""latitude"":53.04599135249302,""longitude"":-96.85184916875}",Black,yes,Manitoba,53.04599135,-96.85184917,http://manitobaguideservice.com/wp-content/uploads/2013/05/bear_jeremy-300x225.jpg,http://manitobaguideservice.com/black-bear-hunting/,Manitoba,"""Ursus americanus"" OR ""black bear"" AND ""Manitoba""",30,5593
4409,Emailed Dale Soditas wildlifeoutwest@yahoo.com,U.a. californiensis,Adult,Male,Unknown,,Non-black,no,,,,http://www.wildlifeoutwest.com/wp-content/uploads/2011/11/DSC006151.jpg,http://www.wildlifeoutwest.com/hunts/california-black-bear/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",2,5665
4410,Revisit - Cannot find original photographer,,,,,,,no,,,,http://gametrails.org/wp-content/uploads/2012/10/CaliforniaBlackBear.jpg,http://gametrails.org/test/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",3,5666
4411,Cinnamon female with 2 cinnamon juveniles - added separately,U.a. californiensis,Adult,Female,Unknown,"{""latitude"":34.174983,""longitude"":-117.98715400000003}",Non-black,yes,California,34.174983,-117.987154,http://hikertechnologies.com/mcp_bear_family_Jul10.jpg,http://hikertechnologies.com/mcp_black_bear.htm,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",5,5668
4412,Emailed mikeyc681@hotmail.com for exact location in CA,U.a. californiensis,Adult,,,,,no,,,,http://www.blairsociety.com/Blair/Mammals/MammalPhotography/Larger/CaliforniaBlackBear.jpg,http://www.blairsociety.com/Mammalphotography.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",6,5669
4413,Location from website,U.a. cinnamonum,Adult,,Jim Coda,"{""latitude"":44.948835888243025,""longitude"":-110.01137099687503}",Non-black,yes,Wyoming,44.94883589,-110.011371,http://www.jimcoda.com/data/photos/650_1_04p8656_cinnamon_black_bear_yellowstone_national_park.jpg,http://www.jimcoda.com/black-bear-images/cinnamon-black-bear-yellowstone-national-park-32_10_650.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",8,5671
4414,Location from,U.a. californiensis,Adult,,Floris van Breugal,"{""latitude"":36.88792364837617,""longitude"":-118.55317389416507}",Black,yes,California,36.88792365,-118.5531739,http://www.artinnaturephotography.com/images/large/black-bear-kinds-canyon-06022008_003.jpg,http://www.artinnaturephotography.com/photo/black-bear/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",9,5672
4415,Emailed Dale Soditas wildlifeoutwest@yahoo.com,U.a. californiensis,,,,,,no,,,,http://www.wildlifeoutwest.com/wp-content/uploads/2011/11/DSC006301.jpg,http://www.wildlifeoutwest.com/hunts/california-black-bear/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",10,5673
4416,Cannot find original photographer,,,,,,,no,,,,http://www.vetmed.ucdavis.edu/vgl/wildlife/images/blk%20bear.jpg,http://www.vetmed.ucdavis.edu/vgl/wildlife/publications.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",12,5675
4417,"Website says ""northern"" CA; Chocolate",U.a. californiensis,Adult,,Unknown,"{""latitude"":38.466266636575796,""longitude"":-120.14303005624998}",Non-black,yes,California,38.46626664,-120.1430301,http://www.weekendbowhunter.com/wp-content/uploads/2011/09/Shawn-Wood-Black-Bear-2011.jpg,http://www.weekendbowhunter.com/2011/09/black-bear-down/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",13,5676
4418,Check colour morph - looks black with chocolate highlights; Location from URL,U.a. carlottae,Adult,,Bill McCormish,"{""latitude"":52.656235,""longitude"":-131.81177349999996}",Black,yes,British Columbia,52.656235,-131.8117735,http://www.photoscanada.com/gallery/albums/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_queen_charlottes_010.jpg,http://www.photoscanada.com/gallery/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_queen_charlottes_010,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",1,5764
4419,Location from URL,U.a. carlottae,Adult,,Diane Navarro,"{""latitude"":53.159789683376175,""longitude"":-132.19629498437496}",Non-black,yes,British Columbia,53.15978968,-132.196295,http://www.adventurekayaking.org/wp-content/gallery/kayaking-bc-queen-charlotte-islands/2794758786_44c086d65f-black-bear_o.jpg,http://www.adventurekayaking.org/queen-charlotte-islands/,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",2,5765
4420,Location from URL,U.a. carlottae,Adult,,Bill McCormish,"{""latitude"":52.656235,""longitude"":-131.81177349999996}",Black,yes,British Columbia,52.656235,-131.8117735,http://www.photoscanada.com/gallery/albums/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_queen_charlottes_009.jpg,http://www.photoscanada.com/gallery/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_queen_charlottes_009,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",3,5766
4421,Location from URL,U.a. carlottae,Adult,,Queen Charlotte Lodge,"{""latitude"":52.656235,""longitude"":-131.81177349999996}",Black,yes,British Columbia,52.656235,-131.8117735,http://media-cdn.tripadvisor.com/media/photo-s/05/53/53/9a/queen-charlotte-lodge.jpg,http://www.tripadvisor.com/LocationPhotoDirectLink-g183816-d3384230-i89346970-Queen_Charlotte_Lodge-Haida_Gwaii_Queen_Charlotte_Islands_British_Columbi.html,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",4,5767
4422,Duplicate individual,,,,Bill McCormish,"{""latitude"":52.656235,""longitude"":-131.81177349999996}",Black,no,British Columbia,52.656235,-131.8117735,http://www.photoscanada.com/gallery/albums/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_haida_gwaii_007.jpg,http://www.photoscanada.com/gallery/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_haida_gwaii_007,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",5,5768
4423,Location from website,U.a. carlottae,Adult,,Langara Fishing Lodge,"{""latitude"":53.40651043200861,""longitude"":-131.92781659082027}",Black,yes,British Columbia,53.40651043,-131.9278166,http://media-cdn.tripadvisor.com/media/photo-s/06/1d/5f/1e/langara-fishing-lodge.jpg,http://www.tripadvisor.com/LocationPhotoDirectLink-g183816-d1498132-i102588190-Langara_Fishing_Lodge-Haida_Gwaii_Queen_Charlotte_Islands_British_Columb.html,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",6,5769
4424,Duplicate individual,,,,,,,no,,,,http://www.photoscanada.com/gallery/albums/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_haida_gwaii_006.jpg,http://www.photoscanada.com/gallery/queen_charlotte_islands_haida_gwaii_black_bear/black_bear_fishing_haida_gwaii_006,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",7,5770
4425,Location from website,U.a. carlottae,Adult,,Red Circle Images,"{""latitude"":53.4068430082127,""longitude"":-131.93377940624998}",Black,yes,British Columbia,53.40684301,-131.9337794,http://fscomps.fotosearch.com/compc/UNS/UNS018/u27069254.jpg,http://www.fotosearch.com/UNS018/u27069254/,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",8,5771
4426,Location from website,U.a. carlottae,Adult,,pcg1098,"{""latitude"":52.454467774289874,""longitude"":-131.62208703222655}",Black,yes,British Columbia,52.45446777,-131.622087,http://fscomps.fotosearch.com/compc/STK/STK100/pcg1098.jpg,http://www.fotosearch.com/STK100/pcg1098/,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",9,5772
4427,Location from URL,U.a. carlottae,Adult,,Ryan Kissick,"{""latitude"":54.1748697480413,""longitude"":-133.00679988984376}",Black,yes,British Columbia,54.17486975,-133.0067999,http://www.ryankissickphotography.com/OnLand/Queen-Charlotte-Islands/i-GbJF6pP/1/S/IMG_1267-S.jpg,http://www.ryankissickphotography.com/keyword/black bear;queen charlotte islands,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",10,5773
4428,Location inferred from website,U.a. carlottae,Adult,,Unknown,"{""latitude"":52.706188389197266,""longitude"":-131.83923932031246}",Black,yes,British Columbia,52.70618839,-131.8392393,http://bluewateradventures.ca/media2/images/square_200/wildlife/copy_of_blackbears.jpg,http://bluewateradventures.ca/site/our-adventures/queen-charlotte-islands.html,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",11,5774
4429,Location from URL,U.a. carlottae,Adult,,Unknown,"{""latitude"":53.245228,""longitude"":-131.82485299999996}",Black,yes,British Columbia,53.245228,-131.824853,http://www.queen-charlotte-islands-bc.com/images/193_queen_charlotte_islands_morsby_explorers_black_bear_close_up.jpg,http://www.queen-charlotte-islands-bc.com/travel_guide/8_gwaii_haanas_skedans_reef_island.php,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",12,5775
4430,Duplicate individual,,,,,,,no,,,,http://www.queen-charlotte-islands-bc.com/images/192_queen_charlotte_islands_morsby_explorers_black_bear_on_log.jpg,http://www.queen-charlotte-islands-bc.com/travel_guide/8_gwaii_haanas_skedans_reef_island.php,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",13,5776
4431,Video; Location in description,U.a. carlottae,Adult,,Claude-Jean Harel,"{""latitude"":53.389724489282145,""longitude"":-131.92163678124996}",Black,yes,British Columbia,53.38972449,-131.9216368,http://i.ytimg.com/vi/L_wPRpXiLb0/maxresdefault.jpg,http://www.youtube.com/watch?v=L_wPRpXiLb0,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",14,5777
4432,Location from URL,U.a. carlottae,Adult,,Chris Cheadle / Alamy,"{""latitude"":52.6545689030168,""longitude"":-131.9079038710937}",Black,yes,British Columbia,52.6545689,-131.9079039,http://c8.alamy.com/comp/ATB886/canada-british-columbia-queen-charlotte-islands-haida-gwaii-burnaby-ATB886.jpg,http://www.alamy.com/stock-photo-canada-british-columbia-queen-charlotte-islands-haida-gwaii-burnaby-1685637.html,Queen Charlotte Islands,"""Ursus americanus"" OR ""black bear"" AND ""Queen Charlotte Islands""",15,5778
4433,Location from URL,U.a. perniger,Adult,,Design Pics Inc / Alamy,"{""latitude"":60.13932801169183,""longitude"":-150.35986328125}",Black,yes,Alaska,60.13932801,-150.3598633,http://c8.alamy.com/comp/BN7BM3/a-black-bear-eats-grass-along-a-mountainside-during-autumn-kenai-peninsula-BN7BM3.jpg,http://www.alamy.com/stock-photo-a-black-bear-eats-grass-along-a-mountainside-during-autumn-kenai-peninsula-30280995.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",1,5864
4434,Duplicate individual,,,,Design Pics Inc / Alamy,,,no,,,,http://l7.alamy.com/zooms/09466795ef1e4f9281bcb6a6d155e050/a-black-bear-eats-grass-along-a-mountainside-during-autumn-kenai-peninsula-bnn2ym.jpg,http://www.alamy.com/stock-photo-a-black-bear-eats-grass-along-a-mountainside-during-autumn-kenai-peninsula-30581480.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",2,5865
4435,Location from URL,U.a. perniger,Adult,,Design Pics Inc / Alamy,"{""latitude"":60.18333329999999,""longitude"":-149.62555559999998}",Black,yes,Alaska,60.1833333,-149.6255556,http://c8.alamy.com/comp/C53BWR/black-bear-near-the-harding-icefield-trail-at-exit-glacier-in-kenai-C53BWR.jpg,http://www.alamy.com/stock-photo-black-bear-near-the-harding-icefield-trail-at-exit-glacier-in-kenai-37569219.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",3,5866
4436,Location from,U.a. perniger,Adult,,Carl Donohue,"{""latitude"":60.17551442482439,""longitude"":-149.64203509218748}",Black,yes,Alaska,60.17551442,-149.6420351,http://www.skolaiimages.com/stock/albums/wildlife/blackbears/bc_2006/blackbear_a_146.jpg,http://www.skolaiimages.com/stock/displayimage-2652-Black-bear-foraging-Kenai-Peninsula-Alaska.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",4,5867
4437,"Black female may be duplicate, with black juvenile",U.a. perniger,Juvenile,,Design Pics Inc / Alamy,"{""latitude"":60.0181,""longitude"":-149.98609999999996}",Black,yes,Alaska,60.0181,-149.9861,http://c8.alamy.com/comp/C53BXX/black-bear-sow-and-cub-near-harding-icefield-trail-at-exit-glacier-C53BXX.jpg,http://www.alamy.com/stock-photo-black-bear-sow-and-cub-near-harding-icefield-trail-at-exit-glacier-37569250.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",6,5869
4438,Black female with 2 black juveniles - added separately,U.a. perniger,Adult,Female,AlaskaStock,"{""latitude"":60.015483492966496,""longitude"":-149.98640040740963}",Black,yes,Alaska,60.01548349,-149.9864004,http://image1.masterfile.com/em_w/03/84/55/854-03845554em.jpg,http://www.masterfile.com/stock-photography/image/854-03845554/Black-bear-sow-and-her-two-cubs-near-Harding-Icefield-Trail-at-Exit-Glacier-in-Kenai-Fiords-National,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",7,5870
4439,Duplicate individuals,,,,,,,no,,,,http://c8.alamy.com/comp/C53BXP/black-bear-sow-and-cub-near-harding-icefield-trail-at-exit-glacier-C53BXP.jpg,http://www.alamy.com/stock-photo-black-bear-sow-and-cub-near-harding-icefield-trail-at-exit-glacier-37569246.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",8,5871
4440,Does not give an exact location in AK,,,,,"{""latitude"":60.386144571307725,""longitude"":-150.85645942070312}",Non-black,no,Alaska,60.38614457,-150.8564594,http://alaskatrophyoutfitters.com/wp-content/uploads/2013/10/bear-3.jpg,http://alaskatrophyoutfitters.com/,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",9,5872
4441,Duplicate image,,,,,,,no,,,,http://fscomps.fotosearch.com/compc/AKS/AKS014/999zz_eh0024d001_h.jpg,http://www.fotosearch.com/AKS014/999zz_eh0024d001_h/,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",10,5873
4442,Duplicate image - same as prev.,,,,,,,no,,,,http://previews.agefotostock.com/previewimage/bajaage/bc45b3f133a28d2a2df285abc6b22066/alk-999zz-eh0024d001-h.jpg,http://www.agefotostock.com/en/Stock-Images/Rights-Managed/ALK-999ZZ-EH0024D001-H,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",11,5874
4443,Duplicate individual,,,,,,,no,,,,http://www.skolaiimages.com/stock/albums/wildlife/blackbears/bc_2006/blackbear_a_030.jpg,http://www.skolaiimages.com/stock/displayimage-2651-Black-bear-foraging-Kenai-Peninsula-Alaska.html,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",13,5876
4444,Location from website,U.a. perniger,Adult,,Patrick Endres / Design Pics,"{""latitude"":60.68516625317705,""longitude"":-148.10779698750002}",Black,yes,Alaska,60.68516625,-148.107797,http://cache3.asset-cache.net/gc/540781447-black-bear-fishes-for-pink-salmon-in-a-gettyimages.jpg?v=1&c=IWSAsset&k=2&d=5hHHhjVBAbtod3kht5tvqFGWFU88RHcLEs6dLKop4Ggg%2BMniVoTXMEfKjyayc1PnbvDTJOyrcN2xbDwAVnut1Q%3D%3D,http://www.gettyimages.com/detail/photo/black-bear-fishes-for-pink-salmon-in-a-high-res-stock-photography/540781447,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",14,5877
4445,Location from website,U.a. perniger,Adult,,Dave Snowberg,"{""latitude"":60.63792675281873,""longitude"":-151.35057939374997}",Black,yes,Alaska,60.63792675,-151.3505794,http://store.davesnowberg.com/images/blackbear.jpg,http://store.davesnowberg.com/index.php?main_page=index&cPath=2,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",15,5878
4446,LHS Dead brown individual,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":47.46462487233034,""longitude"":-115.71223402019041}",Non-black,yes,Idaho,47.46462487,-115.712234,http://www.premierhuntingadventures.com/wp-content/uploads/2010/11/40-bb-1-large.jpg,http://www.premierhuntingadventures.com/black-bear/idaho-black-bear-hunt-40-bb/,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",9,5472
4447,LHS Dead brown individual,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.759784528566016,""longitude"":-116.29151311633302}",Non-black,yes,Idaho,45.75978453,-116.2915131,http://www.gothunts.com/wp-content/uploads/2010/02/IdahoBlackBear.jpg,http://gothunts.com/idaho-spring-black-bear-turkey-combo-hunt/,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",11,5474
4448,5 Dead individuals - 2 LHS; Location from website,U.a. cinnamonum,Adult,,Unk,"{""latitude"":45.3123868,""longitude"":-116.3590208}",Non-black,yes,Idaho,45.3123868,-116.3590208,http://aceoutfittersidaho.com/images/stories/bear/idaho-bear-hunting-2012.jpg,http://aceoutfittersidaho.com/spring-bear-hunts.html,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",22,5485
4449,5 Dead individuals - middle; Location from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.3123868,""longitude"":-116.3590208}",Black,yes,Idaho,45.3123868,-116.3590208,http://aceoutfittersidaho.com/images/stories/bear/idaho-bear-hunting-2012.jpg,http://aceoutfittersidaho.com/spring-bear-hunts.html,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",22,5485
4450,5 Dead individuals - 2 RHS; Location from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.3123868,""longitude"":-116.3590208}",Non-black,yes,Idaho,45.3123868,-116.3590208,http://aceoutfittersidaho.com/images/stories/bear/idaho-bear-hunting-2012.jpg,http://aceoutfittersidaho.com/spring-bear-hunts.html,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",22,5485
4451,5 Dead individuals - far RHS; Location from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.3123868,""longitude"":-116.3590208}",Black,yes,Idaho,45.3123868,-116.3590208,http://aceoutfittersidaho.com/images/stories/bear/idaho-bear-hunting-2012.jpg,http://aceoutfittersidaho.com/spring-bear-hunts.html,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",22,5485
4452,4 Dead individuals - middle LHS; Location from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.679503,""longitude"":-115.63779099999999}",Black,yes,Idaho,45.679503,-115.637791,http://lockeyu.com/wp-content/uploads/2013/03/bears-of-all-colors-2009.jpg,http://lockeyu.com/hunting-idaho-price-dates/,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",29,5492
4453,4 Dead individuals - middle RHS (cinnamon); Location from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.679503,""longitude"":-115.63779099999999}",Non-black,yes,Idaho,45.679503,-115.637791,http://lockeyu.com/wp-content/uploads/2013/03/bears-of-all-colors-2009.jpg,http://lockeyu.com/hunting-idaho-price-dates/,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",29,5492
4454,4 Dead individuals - far RHS; Location from website,U.a. cinnamonum,Adult,,Unknown,"{""latitude"":45.679503,""longitude"":-115.63779099999999}",Black,yes,Idaho,45.679503,-115.637791,http://lockeyu.com/wp-content/uploads/2013/03/bears-of-all-colors-2009.jpg,http://lockeyu.com/hunting-idaho-price-dates/,Idaho,"""Ursus americanus"" OR ""black bear"" AND ""Idaho""",29,5492
4455,LHS juvenile,U.a. californiensis,Juvenile,,Unknown,"{""latitude"":34.174983,""longitude"":-117.98715400000003}",Non-black,yes,California,34.174983,-117.987154,http://hikertechnologies.com/mcp_bear_family_Jul10.jpg,http://hikertechnologies.com/mcp_black_bear.htm,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",5,5668
4456,RHS juvenile,U.a. californiensis,Juvenile,,Unknown,"{""latitude"":34.174983,""longitude"":-117.98715400000003}",Non-black,yes,California,34.174983,-117.987154,http://hikertechnologies.com/mcp_bear_family_Jul10.jpg,http://hikertechnologies.com/mcp_black_bear.htm,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",5,5668
4457,Cannot find original photographer,,,,,,,no,,,,http://thegamehauler.com/wp-content/gallery/gh-in-use/054.jpg,http://thegamehauler.com/photos/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",17,5680
4458,Location from website,U.a. californiensis,Adult,,Rayroze,"{""latitude"":37.77842572540396,""longitude"":-119.0567121099121}",Black,yes,California,37.77842573,-119.0567121,http://www.fotothing.com/photos/9a1/9a1609f5c3b429fcfb7aa9e367b14be8.jpg,http://www.fotothing.com/Rayroze/photo/9a1609f5c3b429fcfb7aa9e367b14be8/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",22,5685
4459,Not a photograph,,,,,,,no,,,,https://www.dfg.ca.gov/wildlife/hunting/bear/images/bearstatus.png,https://www.dfg.ca.gov/wildlife/hunting/bear/statusmap.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",23,5686
4460,Duplicate image,,,,,,,no,,,,http://ida.convio.net/images/content/pagebuilder/15039.jpg,http://ida.convio.net/site/MessageViewer/?em_id=24721.0&printer_friendly=1,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",25,5688
4461,Not a photograph,,,,,,,no,,,,http://naturemappingfoundation.org/natmap/maps/ca/mammals/CA_black_bear_nm.jpg,http://naturemappingfoundation.org/natmap/ca/facts/mammals/american_black_bear.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",26,5689
4462,Location from website,U.a. californiensis,Adult,,Unknown,"{""latitude"":40.59488236271502,""longitude"":-122.54548399375}",Non-black,yes,California,40.59488236,-122.545484,http://www.jesseshunting.com/images/shanebear99_front.jpg,http://www.jesseshunting.com/california-black-bear-hunting,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",27,5690
4463,Location from http://www.gettyimages.com/detail/photo/cinnamon-black-bear-in-search-of-food-royalty-free-image/71665348,U.a. californiensis,Adult,,Rich Reid,"{""latitude"":36.48360664147748,""longitude"":-118.56575199999997}",Non-black,yes,California,36.48360664,-118.565752,http://www.lpfw.org/archive/about/critters/1018943~Cinnamon-Black-Bear-in-Search-of-Food-California-Posters.jpg,http://www.lpfw.org/archive/about/critters/blackbear.htm,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",29,5692
4464,Cannot find original photographer,,Adult,,,,Black,no,,,,http://ammoland.com/wp-content/uploads/2010/04/black-bears.jpg,http://www.ammoland.com/2010/04/california-to-expand-bear-hunt/,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",30,5693
4465,Cannot find original photographer,,,,,,,no,,,,https://naturalunseenhazards.files.wordpress.com/2011/10/california-black-bear-hunting1.jpg,http://pixshark.com/california-black-bear.htm,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",31,5694
4466,Not a photograph,,,,,,,no,,,,https://www.dfg.ca.gov/wildlife/hunting/bear/images/rangelarge.png,https://www.dfg.ca.gov/wildlife/hunting/bear/range.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",33,5696
4467,Location from http://www.istockphoto.com/photo/black-bear-cub-1672377,U.a. altifrontalis,Adult,,Frank Leung,"{""latitude"":49.0860031751152,""longitude"":-120.83273218518065}",Non-black,yes,British Columbia,49.08600318,-120.8327322,http://www.karelianbeardog.us/photos/outdoor/blackbears/Black%20bear.jpg,http://www.karelianbeardog.us/outdoor_blackbears.html,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",34,5697
4468,Not in W North America; Location from http://www.shutterstock.com/pic-57385351/stock-photo-black-bear-animal-wildlife-in-western-north-carolina-mountains.html?src=PS5DwrRy6S3EBRIUs8iKRA-1-1,U.a. americanus,Adult,,Dave Allen,"{""latitude"":35.572134930678715,""longitude"":-82.88099403593748}",Black,no,North Carolina,35.57213493,-82.88099404,http://www.reviewjournal.com/sites/default/files/styles/large/public/field/media/web1_105697583_2.jpg?itok=T8KxfT-u,http://www.reviewjournal.com/trending/feed/black-bear-eats-most-california-man-s-body,California,"""Ursus americanus"" OR ""black bear"" AND ""California""",35,5698
4469,LHS juvenile,U.a. perniger,Juvenile,,AlaskaStock,"{""latitude"":59.99929993603954,""longitude"":-150.00001072883606}",Black,yes,Alaska,59.99929994,-150.0000107,http://image1.masterfile.com/em_w/03/84/55/854-03845554em.jpg,http://www.masterfile.com/stock-photography/image/854-03845554/Black-bear-sow-and-her-two-cubs-near-Harding-Icefield-Trail-at-Exit-Glacier-in-Kenai-Fiords-National,Kenai Peninsula,"""Ursus americanus"" OR ""black bear"" AND ""Kenai peninsula""",7,5870
